nom_complet,url,nom,extension,numero,image_url,image_status,souhaitée,possédée,Illustrateur,Date de sortie
Percy (Épée et Bouclier Clash des Rebelles 201),https://www.pokepedia.fr/Percy%20(%C3%89p%C3%A9e%20et%20Bouclier%20Clash%20des%20Rebelles%20201),Percy,Épée et Bouclier Clash des Rebelles,201,https://www.pokepedia.fr/images/7/70/Carte_%C3%89p%C3%A9e_et_Bouclier_Clash_des_Rebelles_201.png,OK,False,False,Hitoshi Ariga,"mai 1, 2020  +"
Liv (Épée et Bouclier Clash des Rebelles 202),https://www.pokepedia.fr/Liv%20(%C3%89p%C3%A9e%20et%20Bouclier%20Clash%20des%20Rebelles%20202),Liv,Épée et Bouclier Clash des Rebelles,202,https://www.pokepedia.fr/images/1/15/Carte_%C3%89p%C3%A9e_et_Bouclier_Clash_des_Rebelles_202.png,OK,False,False,kirisAki,"mai 1, 2020  +"
Sonya (Épée et Bouclier Clash des Rebelles 203),https://www.pokepedia.fr/Sonya%20(%C3%89p%C3%A9e%20et%20Bouclier%20Clash%20des%20Rebelles%20203),Sonya,Épée et Bouclier Clash des Rebelles,203,https://www.pokepedia.fr/images/3/34/Carte_%C3%89p%C3%A9e_et_Bouclier_Clash_des_Rebelles_203.png,OK,False,False,Naoki Saito,"mai 1, 2020  +"
Sinistrail-V (Épée et Bouclier 187),https://www.pokepedia.fr/Sinistrail-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20187),Sinistrail-V,Épée et Bouclier,187,https://www.pokepedia.fr/images/5/54/Carte_%C3%89p%C3%A9e_et_Bouclier_187.png,OK,False,False,Eske Yoshinob,"février 7, 2020  +"
Chartor-V (Épée et Bouclier 188),https://www.pokepedia.fr/Chartor-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20188),Chartor-V,Épée et Bouclier,188,https://www.pokepedia.fr/images/8/87/Carte_%C3%89p%C3%A9e_et_Bouclier_188.png,OK,False,False,Ayaka Yoshida,"février 7, 2020  +"
Lokhlass-V (Épée et Bouclier 189),https://www.pokepedia.fr/Lokhlass-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20189),Lokhlass-V,Épée et Bouclier,189,https://www.pokepedia.fr/images/0/00/Carte_%C3%89p%C3%A9e_et_Bouclier_189.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Morpeko-V (Épée et Bouclier 190),https://www.pokepedia.fr/Morpeko-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20190),Morpeko-V,Épée et Bouclier,190,https://www.pokepedia.fr/images/2/2b/Carte_%C3%89p%C3%A9e_et_Bouclier_190.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Qulbutoké-V (Épée et Bouclier 191),https://www.pokepedia.fr/Qulbutok%C3%A9-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20191),Qulbutoké-V,Épée et Bouclier,191,https://www.pokepedia.fr/images/9/91/Carte_%C3%89p%C3%A9e_et_Bouclier_191.png,OK,False,False,Ayaka Yoshida,"février 7, 2020  +"
Wimessir-V (Épée et Bouclier 192),https://www.pokepedia.fr/Wimessir-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20192),Wimessir-V,Épée et Bouclier,192,https://www.pokepedia.fr/images/1/1e/Carte_%C3%89p%C3%A9e_et_Bouclier_192.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Dolman-V (Épée et Bouclier 193),https://www.pokepedia.fr/Dolman-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20193),Dolman-V,Épée et Bouclier,193,https://www.pokepedia.fr/images/d/d4/Carte_%C3%89p%C3%A9e_et_Bouclier_193.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Ténéfix-V (Épée et Bouclier 194),https://www.pokepedia.fr/T%C3%A9n%C3%A9fix-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20194),Ténéfix-V,Épée et Bouclier,194,https://www.pokepedia.fr/images/a/a8/Carte_%C3%89p%C3%A9e_et_Bouclier_194.png,OK,False,False,Eske Yoshinob,"février 7, 2020  +"
Zacian-V (Épée et Bouclier 195),https://www.pokepedia.fr/Zacian-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20195),Zacian-V,Épée et Bouclier,195,https://www.pokepedia.fr/images/a/a1/Carte_%C3%89p%C3%A9e_et_Bouclier_195.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Zamazenta-V (Épée et Bouclier 196),https://www.pokepedia.fr/Zamazenta-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20196),Zamazenta-V,Épée et Bouclier,196,https://www.pokepedia.fr/images/1/12/Carte_%C3%89p%C3%A9e_et_Bouclier_196.png,OK,False,False,aky CG Works,"février 7, 2020  +"
Ronflex-V (Épée et Bouclier 197),https://www.pokepedia.fr/Ronflex-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20197),Ronflex-V,Épée et Bouclier,197,https://www.pokepedia.fr/images/1/1b/Carte_%C3%89p%C3%A9e_et_Bouclier_197.png,OK,False,False,aky CG Works,"février 7, 2020  +"
Nigosier-V (Épée et Bouclier 198),https://www.pokepedia.fr/Nigosier-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20198),Nigosier-V,Épée et Bouclier,198,https://www.pokepedia.fr/images/7/74/Carte_%C3%89p%C3%A9e_et_Bouclier_198.png,OK,False,False,aky CG Works,"février 7, 2020  +"
Travis (Épée et Bouclier 199),https://www.pokepedia.fr/Travis%20(%C3%89p%C3%A9e%20et%20Bouclier%20199),Travis,Épée et Bouclier,199,https://www.pokepedia.fr/images/d/df/Carte_%C3%89p%C3%A9e_et_Bouclier_199.png,OK,False,False,Naoki Saito,"février 7, 2020  +"
Rosemary (Épée et Bouclier 200),https://www.pokepedia.fr/Rosemary%20(%C3%89p%C3%A9e%20et%20Bouclier%20200),Rosemary,Épée et Bouclier,200,https://www.pokepedia.fr/images/b/b7/Carte_%C3%89p%C3%A9e_et_Bouclier_200.png,OK,False,False,kirisAki,"février 7, 2020  +"
Recherches Professorales (Épée et Bouclier 201),https://www.pokepedia.fr/Recherches%20Professorales%20(%C3%89p%C3%A9e%20et%20Bouclier%20201),Recherches Professorales,Épée et Bouclier,201,https://www.pokepedia.fr/images/8/87/Carte_%C3%89p%C3%A9e_et_Bouclier_201.png,OK,False,False,kirisAki,"février 7, 2020  +"
Sbire de la Team Yell (Épée et Bouclier 202),https://www.pokepedia.fr/Sbire%20de%20la%20Team%20Yell%20(%C3%89p%C3%A9e%20et%20Bouclier%20202),Sbire de la Team Yell,Épée et Bouclier,202,https://www.pokepedia.fr/images/d/d1/Carte_%C3%89p%C3%A9e_et_Bouclier_202.png,OK,False,False,nagimiso,"février 7, 2020  +"
Lokhlass-VMAX (Épée et Bouclier 203),https://www.pokepedia.fr/Lokhlass-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20203),Lokhlass-VMAX,Épée et Bouclier,203,https://www.pokepedia.fr/images/6/68/Carte_%C3%89p%C3%A9e_et_Bouclier_203.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Morpeko-VMAX (Épée et Bouclier 204),https://www.pokepedia.fr/Morpeko-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20204),Morpeko-VMAX,Épée et Bouclier,204,https://www.pokepedia.fr/images/e/e5/Carte_%C3%89p%C3%A9e_et_Bouclier_204.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Dolman-VMAX (Épée et Bouclier 205),https://www.pokepedia.fr/Dolman-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20205),Dolman-VMAX,Épée et Bouclier,205,https://www.pokepedia.fr/images/5/59/Carte_%C3%89p%C3%A9e_et_Bouclier_205.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Ronflex-VMAX (Épée et Bouclier 206),https://www.pokepedia.fr/Ronflex-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20206),Ronflex-VMAX,Épée et Bouclier,206,https://www.pokepedia.fr/images/d/df/Carte_%C3%89p%C3%A9e_et_Bouclier_206.png,OK,False,False,aky CG Works,"février 7, 2020  +"
Travis (Épée et Bouclier 207),https://www.pokepedia.fr/Travis%20(%C3%89p%C3%A9e%20et%20Bouclier%20207),Travis,Épée et Bouclier,207,https://www.pokepedia.fr/images/5/5b/Carte_%C3%89p%C3%A9e_et_Bouclier_207.png,OK,False,False,Naoki Saito,"février 7, 2020  +"
Rosemary (Épée et Bouclier 208),https://www.pokepedia.fr/Rosemary%20(%C3%89p%C3%A9e%20et%20Bouclier%20208),Rosemary,Épée et Bouclier,208,https://www.pokepedia.fr/images/7/71/Carte_%C3%89p%C3%A9e_et_Bouclier_208.png,OK,False,False,kirisAki,"février 7, 2020  +"
Recherches Professorales (Épée et Bouclier 209),https://www.pokepedia.fr/Recherches%20Professorales%20(%C3%89p%C3%A9e%20et%20Bouclier%20209),Recherches Professorales,Épée et Bouclier,209,https://www.pokepedia.fr/images/1/18/Carte_%C3%89p%C3%A9e_et_Bouclier_209.png,OK,False,False,kirisAki,"février 7, 2020  +"
Sbire de la Team Yell (Épée et Bouclier 210),https://www.pokepedia.fr/Sbire%20de%20la%20Team%20Yell%20(%C3%89p%C3%A9e%20et%20Bouclier%20210),Sbire de la Team Yell,Épée et Bouclier,210,https://www.pokepedia.fr/images/f/f0/Carte_%C3%89p%C3%A9e_et_Bouclier_210.png,OK,False,False,nagimiso,"février 7, 2020  +"
Zacian-V (Épée et Bouclier 211),https://www.pokepedia.fr/Zacian-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20211),Zacian-V,Épée et Bouclier,211,https://www.pokepedia.fr/images/4/47/Carte_%C3%89p%C3%A9e_et_Bouclier_211.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Zamazenta-V (Épée et Bouclier 212),https://www.pokepedia.fr/Zamazenta-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20212),Zamazenta-V,Épée et Bouclier,212,https://www.pokepedia.fr/images/4/49/Carte_%C3%89p%C3%A9e_et_Bouclier_212.png,OK,False,False,aky CG Works,"février 7, 2020  +"
Ballon (Épée et Bouclier 213),https://www.pokepedia.fr/Ballon%20(%C3%89p%C3%A9e%20et%20Bouclier%20213),Ballon,Épée et Bouclier,213,https://www.pokepedia.fr/images/3/3f/Carte_%C3%89p%C3%A9e_et_Bouclier_213.png,OK,False,False,Yoshinobu Saito,"février 7, 2020  +"
Écusson Métal (Épée et Bouclier 214),https://www.pokepedia.fr/%C3%89cusson%20M%C3%A9tal%20(%C3%89p%C3%A9e%20et%20Bouclier%20214),Écusson Métal,Épée et Bouclier,214,https://www.pokepedia.fr/images/a/a7/Carte_%C3%89p%C3%A9e_et_Bouclier_214.png,OK,False,False,Toyste Beach,"février 7, 2020  +"
Canne Ordinaire (Épée et Bouclier 215),https://www.pokepedia.fr/Canne%20Ordinaire%20(%C3%89p%C3%A9e%20et%20Bouclier%20215),Canne Ordinaire,Épée et Bouclier,215,https://www.pokepedia.fr/images/a/ac/Carte_%C3%89p%C3%A9e_et_Bouclier_215.png,OK,False,False,5ban Graphics,"février 7, 2020  +"
Rapide Ball (Épée et Bouclier 216),https://www.pokepedia.fr/Rapide%20Ball%20(%C3%89p%C3%A9e%20et%20Bouclier%20216),Rapide Ball,Épée et Bouclier,216,https://www.pokepedia.fr/images/b/b5/Carte_%C3%89p%C3%A9e_et_Bouclier_216.png,OK,False,False,sadaji,"février 7, 2020  +"
Dracaufeu-V (Promo SWSH 050),https://www.pokepedia.fr/Dracaufeu-V%20(Promo%20SWSH%20050),Dracaufeu-V,Promo SWSH,050,https://www.pokepedia.fr/images/c/c2/Carte_Promo_SWSH_SWSH050.png,OK,False,False,5ban Graphics,"novembre 15, 2019  +"
Zacian-V (Promo SWSH 076),https://www.pokepedia.fr/Zacian-V%20(Promo%20SWSH%20076),Zacian-V,Promo SWSH,076,https://www.pokepedia.fr/images/d/d8/Carte_Promo_SWSH_SWSH076.png,OK,False,False,5ban Graphics,"novembre 15, 2019  +"
Zamazenta-V (Promo SWSH 077),https://www.pokepedia.fr/Zamazenta-V%20(Promo%20SWSH%20077),Zamazenta-V,Promo SWSH,077,https://www.pokepedia.fr/images/6/65/Carte_Promo_SWSH_SWSH077.png,OK,False,False,aky CG Works,"novembre 15, 2019  +"
Blancoton-V (Promo SWSH 084),https://www.pokepedia.fr/Blancoton-V%20(Promo%20SWSH%20084),Blancoton-V,Promo SWSH,084,https://www.pokepedia.fr/images/f/fe/Carte_Promo_SWSH_SWSH084.png,OK,False,False,5ban Graphics,"novembre 15, 2019  +"
Fulgudog-V (Promo SWSH 085),https://www.pokepedia.fr/Fulgudog-V%20(Promo%20SWSH%20085),Fulgudog-V,Promo SWSH,085,https://www.pokepedia.fr/images/7/74/Carte_Promo_SWSH_SWSH085.png,OK,False,False,aky CG Works,"novembre 15, 2019  +"
Lanssorien-V (Promo SWSH 096),https://www.pokepedia.fr/Lanssorien-V%20(Promo%20SWSH%20096),Lanssorien-V,Promo SWSH,096,https://www.pokepedia.fr/images/b/b5/Carte_Promo_SWSH_SWSH096.png,OK,False,False,aky CG Works,"novembre 15, 2019  +"
Lanssorien-VMAX (Promo SWSH 097),https://www.pokepedia.fr/Lanssorien-VMAX%20(Promo%20SWSH%20097),Lanssorien-VMAX,Promo SWSH,097,https://www.pokepedia.fr/images/4/47/Carte_Promo_SWSH_SWSH097.png,OK,False,False,aky CG Works,"novembre 15, 2019  +"
Nostenfer-V (Promo SWSH 098),https://www.pokepedia.fr/Nostenfer-V%20(Promo%20SWSH%20098),Nostenfer-V,Promo SWSH,098,https://www.pokepedia.fr/images/3/32/Carte_Promo_SWSH_SWSH098.png,OK,False,False,PLANETA Mochizuki,"novembre 15, 2019  +"
Rosemary (Promo SWSH 121),https://www.pokepedia.fr/Rosemary%20(Promo%20SWSH%20121),Rosemary,Promo SWSH,121,https://www.pokepedia.fr/images/d/da/Carte_Promo_SWSH_SWSH121.png,OK,False,False,Naoki Saito,"novembre 15, 2019  +"
Pikachu-V (Promo SWSH 145),https://www.pokepedia.fr/Pikachu-V%20(Promo%20SWSH%20145),Pikachu-V,Promo SWSH,145,https://www.pokepedia.fr/images/8/8b/Carte_Promo_SWSH_SWSH145.png,OK,False,False,5ban Graphics,"novembre 15, 2019  +"
Poké Ball (Promo SWSH 146),https://www.pokepedia.fr/Pok%C3%A9%20Ball%20(Promo%20SWSH%20146),Poké Ball,Promo SWSH,146,https://www.pokepedia.fr/images/5/51/Carte_Promo_SWSH_SWSH146.png,OK,False,False,5ban Graphics,"novembre 15, 2019  +"
Pyroli-V (Promo SWSH 149),https://www.pokepedia.fr/Pyroli-V%20(Promo%20SWSH%20149),Pyroli-V,Promo SWSH,149,https://www.pokepedia.fr/images/7/7a/Carte_Promo_SWSH_SWSH149.png,OK,False,False,5ban Graphics,"novembre 15, 2019  +"
Recherches Professorales (Promo SWSH 152),https://www.pokepedia.fr/Recherches%20Professorales%20(Promo%20SWSH%20152),Recherches Professorales,Promo SWSH,152,https://www.pokepedia.fr/images/9/94/Carte_Promo_SWSH_SWSH152.png,OK,False,False,Yuu Nishida,"novembre 15, 2019  +"
Pyroli-VMAX (Promo SWSH 180),https://www.pokepedia.fr/Pyroli-VMAX%20(Promo%20SWSH%20180),Pyroli-VMAX,Promo SWSH,180,https://www.pokepedia.fr/images/c/cd/Carte_Promo_SWSH_SWSH180.png,OK,False,False,OKACHEKE,"novembre 15, 2019  +"
Aquali-VMAX (Promo SWSH 182),https://www.pokepedia.fr/Aquali-VMAX%20(Promo%20SWSH%20182),Aquali-VMAX,Promo SWSH,182,https://www.pokepedia.fr/images/f/f0/Carte_Promo_SWSH_SWSH182.png,OK,False,False,Atsushi Furusawa,"novembre 15, 2019  +"
Voltali-VMAX (Promo SWSH 184),https://www.pokepedia.fr/Voltali-VMAX%20(Promo%20SWSH%20184),Voltali-VMAX,Promo SWSH,184,https://www.pokepedia.fr/images/0/0f/Carte_Promo_SWSH_SWSH184.png,OK,False,False,Hasuno,"novembre 15, 2019  +"
Hachécateur-V (Promo SWSH 248),https://www.pokepedia.fr/Hach%C3%A9cateur-V%20(Promo%20SWSH%20248),Hachécateur-V,Promo SWSH,248,https://www.pokepedia.fr/images/5/57/Carte_Promo_SWSH_SWSH248.png,OK,False,False,5ban Graphics,"novembre 15, 2019  +"
Ordres du Boss (Promo SWSH 251),https://www.pokepedia.fr/Ordres%20du%20Boss%20(Promo%20SWSH%20251),Ordres du Boss,Promo SWSH,251,https://www.pokepedia.fr/images/c/c6/Carte_Promo_SWSH_SWSH251.png,OK,False,False,Mitsuhiro Arita,"novembre 15, 2019  +"
Palkia Originel-V (Promo SWSH 253),https://www.pokepedia.fr/Palkia%20Originel-V%20(Promo%20SWSH%20253),Palkia Originel-V,Promo SWSH,253,https://www.pokepedia.fr/images/a/a9/Carte_Promo_SWSH_SWSH253.png,OK,False,False,aky CG Works,"novembre 15, 2019  +"
Dialga Originel-V (Promo SWSH 255),https://www.pokepedia.fr/Dialga%20Originel-V%20(Promo%20SWSH%20255),Dialga Originel-V,Promo SWSH,255,https://www.pokepedia.fr/images/a/a4/Carte_Promo_SWSH_SWSH255.png,OK,False,False,5ban Graphics,"novembre 15, 2019  +"
Dracaufeu-V (Promo SWSH 260),https://www.pokepedia.fr/Dracaufeu-V%20(Promo%20SWSH%20260),Dracaufeu-V,Promo SWSH,260,https://www.pokepedia.fr/images/6/6e/Carte_Promo_SWSH_SWSH260.png,OK,False,False,Oswaldo KATO,"novembre 15, 2019  +"
Dracaufeu-VSTAR (Promo SWSH 262),https://www.pokepedia.fr/Dracaufeu-VSTAR%20(Promo%20SWSH%20262),Dracaufeu-VSTAR,Promo SWSH,262,https://www.pokepedia.fr/images/a/ac/Carte_Promo_SWSH_SWSH262.png,OK,False,False,KIYOTAKA OSHIYAMA,"novembre 15, 2019  +"
Zacian-V (Promo SWSH 292),https://www.pokepedia.fr/Zacian-V%20(Promo%20SWSH%20292),Zacian-V,Promo SWSH,292,https://www.pokepedia.fr/images/2/28/Carte_Promo_SWSH_SWSH292.png,OK,False,False,5ban Graphics,"novembre 15, 2019  +"
Zamazenta-V (Promo SWSH 293),https://www.pokepedia.fr/Zamazenta-V%20(Promo%20SWSH%20293),Zamazenta-V,Promo SWSH,293,https://www.pokepedia.fr/images/f/f5/Carte_Promo_SWSH_SWSH293.png,OK,False,False,aky CG Works,"novembre 15, 2019  +"
"Togepi, Mélo et Toudoudou-GX (Soleil et Lune Éclipse Cosmique 143a)",https://www.pokepedia.fr/Togepi%2C%20M%C3%A9lo%20et%20Toudoudou-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20143a),"Togepi, Mélo et Toudoudou-GX (Soleil et Lune Éclipse Cosmique 143a)",,,https://www.pokepedia.fr/images/7/77/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_143a.png,OK,False,False,0313,"novembre 1, 2019  +"
Florizarre et Vipélierre-GX (Soleil et Lune Éclipse Cosmique 210),https://www.pokepedia.fr/Florizarre%20et%20Vip%C3%A9lierre-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20210),Florizarre et Vipélierre-GX,Soleil et Lune Éclipse Cosmique,210,https://www.pokepedia.fr/images/8/8d/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_210.png,OK,False,False,5ban Graphics,"novembre 1, 2019  +"
Rafflesia-GX (Soleil et Lune Éclipse Cosmique 211),https://www.pokepedia.fr/Rafflesia-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20211),Rafflesia-GX,Soleil et Lune Éclipse Cosmique,211,https://www.pokepedia.fr/images/b/b8/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_211.png,OK,False,False,Kagemaru Himeno,"novembre 1, 2019  +"
Dracaufeu et Roussil-GX (Soleil et Lune Éclipse Cosmique 212),https://www.pokepedia.fr/Dracaufeu%20et%20Roussil-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20212),Dracaufeu et Roussil-GX,Soleil et Lune Éclipse Cosmique,212,https://www.pokepedia.fr/images/0/0f/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_212.png,OK,False,False,5ban Graphics,"novembre 1, 2019  +"
Pyrax-GX (Soleil et Lune Éclipse Cosmique 213),https://www.pokepedia.fr/Pyrax-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20213),Pyrax-GX,Soleil et Lune Éclipse Cosmique,213,https://www.pokepedia.fr/images/0/0e/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_213.png,OK,False,False,PLANETA Tsuji,"novembre 1, 2019  +"
Tortank et Tiplouf-GX (Soleil et Lune Éclipse Cosmique 214),https://www.pokepedia.fr/Tortank%20et%20Tiplouf-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20214),Tortank et Tiplouf-GX,Soleil et Lune Éclipse Cosmique,214,https://www.pokepedia.fr/images/6/61/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_214.png,OK,False,False,5ban Graphics,"novembre 1, 2019  +"
Tortank et Tiplouf-GX (Soleil et Lune Éclipse Cosmique 215),https://www.pokepedia.fr/Tortank%20et%20Tiplouf-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20215),Tortank et Tiplouf-GX,Soleil et Lune Éclipse Cosmique,215,https://www.pokepedia.fr/images/1/14/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_215.png,OK,False,False,Akira Komayama,"novembre 1, 2019  +"
Solgaleo et Lunala-GX (Soleil et Lune Éclipse Cosmique 216),https://www.pokepedia.fr/Solgaleo%20et%20Lunala-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20216),Solgaleo et Lunala-GX,Soleil et Lune Éclipse Cosmique,216,https://www.pokepedia.fr/images/2/21/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_216.png,OK,False,False,Hideki Ishikawa,"novembre 1, 2019  +"
Plumeline-GX (Soleil et Lune Éclipse Cosmique 217),https://www.pokepedia.fr/Plumeline-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20217),Plumeline-GX,Soleil et Lune Éclipse Cosmique,217,https://www.pokepedia.fr/images/3/3b/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_217.png,OK,False,False,PLANETA Tsuji,"novembre 1, 2019  +"
Libégon-GX (Soleil et Lune Éclipse Cosmique 218),https://www.pokepedia.fr/Lib%C3%A9gon-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20218),Libégon-GX,Soleil et Lune Éclipse Cosmique,218,https://www.pokepedia.fr/images/b/be/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_218.png,OK,False,False,PLANETA Tsuji,"novembre 1, 2019  +"
Persian d'Alola-GX (Soleil et Lune Éclipse Cosmique 219),https://www.pokepedia.fr/Persian%20d%27Alola-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20219),Persian d'Alola-GX,Soleil et Lune Éclipse Cosmique,219,https://www.pokepedia.fr/images/1/10/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_219.png,OK,False,False,PLANETA Tsuji,"novembre 1, 2019  +"
"Arceus, Dialga et Palkia-GX (Soleil et Lune Éclipse Cosmique 220)",https://www.pokepedia.fr/Arceus%2C%20Dialga%20et%20Palkia-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20220),"Arceus, Dialga et Palkia-GX",Soleil et Lune Éclipse Cosmique,220,https://www.pokepedia.fr/images/8/82/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_220.png,OK,False,False,5ban Graphics,"novembre 1, 2019  +"
"Arceus, Dialga et Palkia-GX (Soleil et Lune Éclipse Cosmique 221)",https://www.pokepedia.fr/Arceus%2C%20Dialga%20et%20Palkia-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20221),"Arceus, Dialga et Palkia-GX",Soleil et Lune Éclipse Cosmique,221,https://www.pokepedia.fr/images/e/ee/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_221.png,OK,False,False,Kouki Saitou,"novembre 1, 2019  +"
Reshiram et Zekrom-GX (Soleil et Lune Éclipse Cosmique 222),https://www.pokepedia.fr/Reshiram%20et%20Zekrom-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20222),Reshiram et Zekrom-GX,Soleil et Lune Éclipse Cosmique,222,https://www.pokepedia.fr/images/b/b8/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_222.png,OK,False,False,Naoki Saito,"novembre 1, 2019  +"
Mandrillon et Engloutyran-GX (Soleil et Lune Éclipse Cosmique 223),https://www.pokepedia.fr/Mandrillon%20et%20Engloutyran-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20223),Mandrillon et Engloutyran-GX,Soleil et Lune Éclipse Cosmique,223,https://www.pokepedia.fr/images/6/6c/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_223.png,OK,False,False,5ban Graphics,"novembre 1, 2019  +"
Mandrillon et Engloutyran-GX (Soleil et Lune Éclipse Cosmique 224),https://www.pokepedia.fr/Mandrillon%20et%20Engloutyran-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20224),Mandrillon et Engloutyran-GX,Soleil et Lune Éclipse Cosmique,224,https://www.pokepedia.fr/images/b/b9/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_224.png,OK,False,False,Aya Kusube,"novembre 1, 2019  +"
Méga-Lockpin et Rondoudou-GX (Soleil et Lune Éclipse Cosmique 225),https://www.pokepedia.fr/M%C3%A9ga-Lockpin%20et%20Rondoudou-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20225),Méga-Lockpin et Rondoudou-GX,Soleil et Lune Éclipse Cosmique,225,https://www.pokepedia.fr/images/2/23/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_225.png,OK,False,False,aky CG Works,"novembre 1, 2019  +"
Méga-Lockpin et Rondoudou-GX (Soleil et Lune Éclipse Cosmique 226),https://www.pokepedia.fr/M%C3%A9ga-Lockpin%20et%20Rondoudou-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20226),Méga-Lockpin et Rondoudou-GX,Soleil et Lune Éclipse Cosmique,226,https://www.pokepedia.fr/images/0/0d/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_226.png,OK,False,False,Shibuzoh.,"novembre 1, 2019  +"
Silvallié-GX (Soleil et Lune Éclipse Cosmique 227),https://www.pokepedia.fr/Silvalli%C3%A9-GX%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20227),Silvallié-GX,Soleil et Lune Éclipse Cosmique,227,https://www.pokepedia.fr/images/1/14/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_227.png,OK,False,False,Megumi Mizutani,"novembre 1, 2019  +"
Cynthia et Percila (Soleil et Lune Éclipse Cosmique 228),https://www.pokepedia.fr/Cynthia%20et%20Percila%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20228),Cynthia et Percila,Soleil et Lune Éclipse Cosmique,228,https://www.pokepedia.fr/images/4/43/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_228.png,OK,False,False,Sakiko Maeda,"novembre 1, 2019  +"
Guzma et Pectorius (Soleil et Lune Éclipse Cosmique 229),https://www.pokepedia.fr/Guzma%20et%20Pectorius%20(Soleil%20et%20Lune%20%C3%89clipse%20Cosmique%20229),Guzma et Pectorius,Soleil et Lune Éclipse Cosmique,229,https://www.pokepedia.fr/images/0/02/Carte_Soleil_et_Lune_%C3%89clipse_Cosmique_229.png,OK,False,False,Junsei Kuninobu,"novembre 1, 2019  +"
